z11_node5  | [INFO] 20-01-2026 19:19:12: Node initalized, waiting for UDP packets
z11_node5  | [INFO] 20-01-2026 19:19:17: Received token via unicast
z11_node5  | [INFO] 20-01-2026 19:19:17: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 20-01-2026 19:19:24: Received token via unicast
z11_node5  | [INFO] 20-01-2026 19:19:24: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 20-01-2026 19:19:31: Received token via unicast
z11_node5  | [INFO] 20-01-2026 19:19:31: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 20-01-2026 19:19:38: Received token via unicast
z11_node5  | [INFO] 20-01-2026 19:19:38: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 20-01-2026 19:19:45: Received token via unicast
z11_node5  | [INFO] 20-01-2026 19:19:45: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 20-01-2026 19:19:52: Received token via unicast
z11_node5  | [INFO] 20-01-2026 19:19:52: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 20-01-2026 19:19:59: Received token via unicast
z11_node5  | [INFO] 20-01-2026 19:19:59: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 20-01-2026 19:20:06: Received token via unicast
z11_node5  | [INFO] 20-01-2026 19:20:06: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 20-01-2026 19:20:06: Full token received for another node - forwarding
z11_node5  | 
z11_node5  | [INFO] 20-01-2026 19:20:13: Received token via unicast
z11_node5  | [INFO] 20-01-2026 19:20:13: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 20-01-2026 19:20:20: Received token via unicast
z11_node5  | [INFO] 20-01-2026 19:20:20: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 20-01-2026 19:20:27: Received token via unicast
z11_node5  | [INFO] 20-01-2026 19:20:27: TOKEN: have_token=1 pending=0 inflight=0

